交易唯一编号,客户名称,主体名称,账户类型,本方名称,本方账户,开户行,交易时间,对手名称,对手账户,收入金额,支出金额,交易金额,账户余额,虚拟账户余额,银行备注,账户方附言,收支方向,一级标签,二级标签,三级标签,标签来源,标签置信度,命中关键词,交易渠道,来源文件名,来源行号
TX000511,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-17 17:28:00,上海建工集团,,81407.13,,81407.13,28291976.66,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,511
TX000512,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-17 13:02:00,北京诚栋集成房屋,,355486.05,,355486.05,28647462.71,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,512
TX000513,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-18 08:51:00,上海建工集团,,398032.79,,398032.79,29045495.5,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,513
TX000514,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-18 16:47:00,北京诚栋集成房屋,,70686.03,,70686.03,29116181.53,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,514
TX000515,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-18 14:21:00,上海建工集团,,196502.07,,196502.07,29312683.6,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,515
TX000516,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-19 18:44:00,中远海运,,,150465.75,-150465.75,29162217.85,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,516
TX000517,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-19 14:44:00,上海建工集团,,211816.78,,211816.78,29374034.63,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,517
TX000518,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-19 09:56:00,北京诚栋集成房屋,,38361.09,,38361.09,29412395.72,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,518
TX000519,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-22 18:34:00,物流仓储乙,,,112833.95,-112833.95,29299561.77,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,519
TX000520,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-22 13:53:00,江苏锦祺供应链,,210276.94,,210276.94,29509838.71,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,520
TX000521,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-22 11:46:00,北京诚栋集成房屋,,152787.8,,152787.8,29662626.51,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,521
TX000522,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-24 08:12:00,中远海运,,,73515.59,-73515.59,29589110.92,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,522
TX000523,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-24 12:00:00,合肥中南光电,,320017.14,,320017.14,29909128.06,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,523
TX000524,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-25 14:55:00,报关行甲,,,140552.7,-140552.7,29768575.36,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,524
TX000525,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-25 14:24:00,燃油供应公司,,,105827.95,-105827.95,29662747.41,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,525
TX000526,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-26 18:00:00,合肥中南光电,,355038.26,,355038.26,30017785.67,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,526
TX000527,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-27 11:52:00,燃油供应公司,,,176479.65,-176479.65,29841306.02,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,527
TX000528,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-28 08:25:00,中远海运,,,212333.76,-212333.76,29628972.26,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,528
TX000529,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-29 17:00:00,报关行甲,,,141747.58,-141747.58,29487224.68,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,529
TX000530,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-29 14:15:00,合肥中南光电,,213849.11,,213849.11,29701073.79,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,530
TX000531,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-30 17:42:00,北京诚栋集成房屋,,169539.07,,169539.07,29870612.86,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,531
TX000532,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-30 18:14:00,燃油供应公司,,,27278.83,-27278.83,29843334.03,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,532
TX000533,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-30 13:33:00,燃油供应公司,,,72946.69,-72946.69,29770387.34,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,533
TX000534,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-31 13:33:00,上海港务,,,25804.02,-25804.02,29744583.32,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,534
TX000535,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-31 10:09:00,上海建工集团,,329074.14,,329074.14,30073657.46,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,535
TX000536,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2024-12-31 18:55:00,报关行甲,,,52651.25,-52651.25,30021006.21,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,536
TX000537,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-02 12:24:00,合肥中南光电,,66752.92,,66752.92,30087759.13,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,537
TX000538,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-02 12:28:00,西轮国运代理,,271941.65,,271941.65,30359700.78,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,538
TX000539,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-04 15:46:00,合肥中南光电,,284105.96,,284105.96,30643806.74,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,539
TX000540,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-04 13:31:00,物流仓储乙,,,45971.33,-45971.33,30597835.41,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,540
TX000541,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-05 08:35:00,物流仓储乙,,,91622.7,-91622.7,30506212.71,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,541
TX000542,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-06 16:17:00,西轮国运代理,,41939.17,,41939.17,30548151.88,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,542
TX000543,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-07 18:31:00,西轮国运代理,,336973.71,,336973.71,30885125.59,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,543
TX000544,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-07 12:39:00,上海港务,,,40792.11,-40792.11,30844333.48,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,544
TX000545,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-08 12:26:00,现金,,,100174.34,-100174.34,30744159.14,,货款,,支,现金类,现金,现金取款,规则,0.9,,网银,sample.xlsx,545
TX000546,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-08 14:54:00,江苏锦祺供应链,,328114.04,,328114.04,31072273.18,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,546
TX000547,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-09 17:23:00,上海港务,,,244645.35,-244645.35,30827627.83,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,547
TX000548,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-11 14:33:00,北京诚栋集成房屋,,50376.85,,50376.85,30878004.68,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,548
TX000549,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-12 15:44:00,北京诚栋集成房屋,,60967.28,,60967.28,30938971.96,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,549
TX000550,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-12 09:28:00,报关行甲,,,248783.25,-248783.25,30690188.71,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,550
TX000551,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-12 18:14:00,上海建工集团,,214481.19,,214481.19,30904669.9,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,551
TX000552,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-13 13:49:00,北京诚栋集成房屋,,371795.84,,371795.84,31276465.74,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,552
TX000553,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-14 17:52:00,中远海运,,,31612.49,-31612.49,31244853.25,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,553
TX000554,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-14 17:29:00,合肥中南光电,,53535.09,,53535.09,31298388.34,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,554
TX000555,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-14 08:35:00,上海建工集团,,290202.69,,290202.69,31588591.03,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,555
TX000556,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-15 18:09:00,上海港务,,,249542.7,-249542.7,31339048.33,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,556
TX000557,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-15 16:17:00,现金,,216923.27,,216923.27,31555971.6,,货款,,收,现金类,现金,现金存入,规则,0.9,,网银,sample.xlsx,557
TX000558,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-15 12:35:00,北京诚栋集成房屋,,138955.41,,138955.41,31694927.01,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,558
TX000559,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-16 11:55:00,合肥中南光电,,278803.89,,278803.89,31973730.9,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,559
TX000560,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-16 11:08:00,合肥中南光电,,345523.67,,345523.67,32319254.57,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,560
TX000561,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-16 18:31:00,江苏锦祺供应链,,267856.11,,267856.11,32587110.68,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,561
TX000562,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-17 16:42:00,西轮国运代理,,96101.1,,96101.1,32683211.78,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,562
TX000563,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-19 13:02:00,北京诚栋集成房屋,,175392.87,,175392.87,32858604.65,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,563
TX000564,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-19 17:39:00,合肥中南光电,,130783.03,,130783.03,32989387.68,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,564
TX000565,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-20 10:27:00,合肥中南光电,,97466.87,,97466.87,33086854.55,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,565
TX000566,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-20 09:52:00,中远海运,,,21751.14,-21751.14,33065103.41,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,566
TX000567,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-20 10:31:00,上海港务,,,13405.84,-13405.84,33051697.57,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,567
TX000568,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-21 10:09:00,燃油供应公司,,,202462.9,-202462.9,32849234.67,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,568
TX000569,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-22 08:26:00,合肥中南光电,,56189.38,,56189.38,32905424.05,,货款,,收,经营类,主营业务,销售收入,规则,0.9,,网银,sample.xlsx,569
TX000570,上海恒道国际物流,上海恒道国际物流,对公,上海恒道国际物流,622202***8888,工商银行,2025-01-23 14:09:00,燃油供应公司,,,179490.37,-179490.37,32725933.68,,货款,,支,经营类,运营成本,采购支出,规则,0.9,,网银,sample.xlsx,570
